"ID","DisplayRaceID","DisplaySexID","SkinID","FaceID","HairStyleID","HairColorID","FacialHairID","NPCItemDisplay_1","NPCItemDisplay_2","NPCItemDisplay_3","NPCItemDisplay_4","NPCItemDisplay_5","NPCItemDisplay_6","NPCItemDisplay_7","NPCItemDisplay_8","NPCItemDisplay_9","NPCItemDisplay_10","NPCItemDisplay_11","Flags","BakeName"
"255","6","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","CreatureDisplayExtra-00255_HD.blp"
"256","1","1","3","9","3","8","0","0","0","5802","5334","0","2185","14949","0","3999","0","0","0","CreatureDisplayExtra-00256_HD.blp"
"257","5","0","4","0","6","9","7","0","0","11968","11969","5865","7182","4272","0","0","0","0","0","CreatureDisplayExtra-00257_HD.blp"
"258","1","0","1","10","3","0","7","5983","5984","0","5994","7932","5611","5988","0","5989","0","0","0","CreatureDisplayExtra-00258_HD.blp"
"259","1","1","0","0","0","0","0","0","0","5793","5440","4882","4304","4622","0","0","0","0","0","CreatureDisplayExtra-00259_HD.blp"
"261","5","0","4","7","5","3","12","0","0","0","5625","5670","5626","13940","0","0","0","0","0","CreatureDisplayExtra-00261_HD.blp"
"262","5","1","4","0","4","9","0","0","0","0","6003","0","6004","6005","0","0","0","0","0","CreatureDisplayExtra-00262_HD.blp"
"263","5","0","3","2","2","3","6","0","0","0","10046","0","4490","6019","0","0","0","0","0","CreatureDisplayExtra-00263_HD.blp"
"264","5","1","5","2","3","5","7","0","0","0","19012","0","3078","2990","3657","6021","0","0","0","CreatureDisplayExtra-00264_HD.blp"
"265","5","1","2","5","2","7","3","0","0","0","6022","4513","8830","6024","0","0","0","0","0","CreatureDisplayExtra-00265_HD.blp"
"266","5","1","3","7","7","0","0","0","6025","0","6026","4730","2176","4472","3652","0","0","0","0","CreatureDisplayExtra-00266_HD.blp"
"267","3","0","6","5","0","0","8","15352","0","6034","0","6035","6036","6037","6038","6039","0","0","0","CreatureDisplayExtra-00267_HD.blp"
"268","5","0","0","1","0","0","0","0","0","6040","0","6041","6042","6043","6044","6045","0","0","0","CreatureDisplayExtra-00268_HD.blp"
"269","5","1","0","0","0","0","0","0","0","6040","0","6041","6042","6043","6044","6045","0","0","0","CreatureDisplayExtra-00269_HD.blp"
"271","5","0","2","7","7","1","11","0","0","6040","0","6041","6042","6043","6044","6045","0","0","0","CreatureDisplayExtra-00271_HD.blp"
"272","5","0","0","4","3","7","2","0","0","6040","0","6041","6042","6043","6044","6045","0","0","0","CreatureDisplayExtra-00272_HD.blp"
"273","5","0","3","3","4","3","13","0","0","6040","0","6041","6042","6043","6044","6045","0","0","0","CreatureDisplayExtra-00273_HD.blp"
"274","5","0","4","2","2","7","0","0","0","6040","0","6041","6042","6043","6044","6045","0","0","0","CreatureDisplayExtra-00274_HD.blp"
"275","5","0","0","1","1","2","16","0","0","6040","0","6041","6042","6043","6044","6045","0","0","0","CreatureDisplayExtra-00275_HD.blp"
"276","5","0","1","5","5","3","16","0","0","5783","0","0","2299","0","0","0","0","0","0","CreatureDisplayExtra-00276_HD.blp"
"277","3","0","5","1","0","3","5","15913","0","6048","0","6049","6050","6051","6052","0","0","0","0","CreatureDisplayExtra-00277_HD.blp"
"278","5","0","4","0","8","8","16","0","0","0","6054","9895","3058","6056","6057","6058","0","0","0","CreatureDisplayExtra-00278_HD.blp"
"279","5","0","0","3","8","2","5","0","0","8653","5864","10773","4617","6322","0","0","0","0","0","CreatureDisplayExtra-00279_HD.blp"
"281","5","0","5","4","2","4","0","0","0","8653","5440","10773","4617","6322","0","0","0","0","0","CreatureDisplayExtra-00281_HD.blp"
"282","3","0","2","6","0","6","6","0","0","1817","0","5867","1818","5633","0","2213","0","0","0","CreatureDisplayExtra-00282_HD.blp"
"283","5","0","5","3","6","2","1","0","0","5857","0","5858","6059","6060","0","0","0","0","0","CreatureDisplayExtra-00283_HD.blp"
"284","3","0","0","0","6","4","2","0","0","6061","0","6062","1882","6063","6064","6065","0","0","0","CreatureDisplayExtra-00284_HD.blp"
"285","5","0","1","7","8","5","0","0","6066","4412","6067","4847","4346","4414","6068","6069","0","0","0","CreatureDisplayExtra-00285_HD.blp"
"286","5","0","0","9","5","1","0","0","0","6070","0","6071","6072","5744","0","0","0","0","0","CreatureDisplayExtra-00286_HD.blp"
"287","1","1","2","10","14","9","1","0","0","5490","0","5457","5622","5366","0","0","0","0","0","CreatureDisplayExtra-00287_HD.blp"
"288","5","0","0","5","7","1","10","0","0","5362","8167","5725","7942","23325","5572","22335","0","0","0","CreatureDisplayExtra-00288_HD.blp"
"289","3","0","6","4","0","3","3","15360","0","14952","12809","5858","2308","6060","6078","3218","0","0","0","CreatureDisplayExtra-00289_HD.blp"
"290","5","0","0","8","0","3","13","15488","0","0","13638","5670","5824","13940","0","0","0","0","0","CreatureDisplayExtra-00290_HD.blp"
"291","5","0","4","2","1","1","1","0","0","6082","0","4599","3201","3066","6083","6084","0","0","0","CreatureDisplayExtra-00291_HD.blp"
"292","1","0","4","5","3","4","0","0","0","5624","0","0","5589","5786","0","0","0","0","0","CreatureDisplayExtra-00292_HD.blp"
"293","5","0","5","6","9","5","15","0","0","4635","5334","5725","6085","5463","0","0","0","0","0","CreatureDisplayExtra-00293_HD.blp"
"294","5","0","0","0","0","0","9","18954","0","0","13639","6131","5765","13940","0","0","0","0","0","CreatureDisplayExtra-00294_HD.blp"
"295","5","0","0","8","1","1","10","0","2953","10359","0","6041","6042","6043","6044","6045","0","0","0","CreatureDisplayExtra-00295_HD.blp"
"296","5","0","4","3","6","8","4","0","0","6090","0","5788","6091","5744","0","0","0","0","0","CreatureDisplayExtra-00296_HD.blp"
"298","5","0","3","5","1","6","13","0","13673","19608","17340","9024","6237","19609","0","12201","0","0","0","CreatureDisplayExtra-00298_HD.blp"
"299","5","0","1","6","3","3","0","0","0","5491","5334","4875","5492","6092","0","0","0","0","0","CreatureDisplayExtra-00299_HD.blp"
"300","5","1","2","0","7","1","5","0","0","3686","5334","6281","5626","6094","0","17254","0","0","0","CreatureDisplayExtra-00300_HD.blp"
"301","5","1","0","4","4","5","5","0","0","11826","5334","9914","8818","5463","0","0","0","0","0","CreatureDisplayExtra-00301_HD.blp"
"302","5","1","3","8","2","4","4","0","0","14712","0","6103","8349","6092","0","0","0","0","0","CreatureDisplayExtra-00302_HD.blp"
"304","3","0","2","6","1","0","2","0","0","6116","0","14953","3065","3066","6118","8848","0","0","0","CreatureDisplayExtra-00304_HD.blp"
"305","3","0","0","7","5","5","4","0","0","6120","0","6121","6122","6123","0","0","0","0","0","CreatureDisplayExtra-00305_HD.blp"
"306","3","0","0","0","0","0","0","15366","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00306_HD.blp"
"307","3","1","0","0","0","0","0","15366","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00307_HD.blp"
"308","5","0","0","0","0","0","10","15319","0","0","6040","6041","6042","6134","6044","6045","3472","0","0","CreatureDisplayExtra-00308_HD.blp"
"309","5","0","4","3","7","4","6","0","0","0","6133","0","5346","4711","0","0","0","0","0","CreatureDisplayExtra-00309_HD.blp"
"310","5","1","0","0","0","0","0","15319","0","0","6040","6041","6042","6136","6044","6045","3472","0","0","CreatureDisplayExtra-00310_HD.blp"
"311","5","0","2","2","6","7","9","0","0","0","6137","0","5870","945","0","0","0","0","0","CreatureDisplayExtra-00311_HD.blp"
"312","1","0","0","0","0","0","0","14957","6141","6142","0","5319","5320","6143","6144","6145","3865","0","0","CreatureDisplayExtra-00312_HD.blp"
"313","1","1","0","0","0","0","0","14957","6141","6147","0","5319","5320","6143","6144","6145","3865","0","0","CreatureDisplayExtra-00313_HD.blp"
"314","1","0","0","0","0","0","0","0","0","6151","6152","6153","6154","6155","6156","6157","0","0","0","CreatureDisplayExtra-00314_HD.blp"
"315","4","1","8","6","0","7","4","0","5678","7958","6029","5838","6030","6031","0","7959","0","0","0","CreatureDisplayExtra-00315_HD.blp"
"316","1","0","0","0","0","0","0","0","0","0","6161","6162","6163","6164","0","7720","0","0","0","CreatureDisplayExtra-00316_HD.blp"
"317","1","1","0","0","0","0","0","0","0","0","6161","6162","6163","6164","0","7720","0","0","0","CreatureDisplayExtra-00317_HD.blp"
"318","1","0","2","4","3","0","7","0","0","10652","0","5588","7797","5786","0","0","13909","0","0","CreatureDisplayExtra-00318_HD.blp"
"319","1","1","0","0","0","0","0","0","0","6151","6152","6153","6154","6155","6156","6157","0","0","0","CreatureDisplayExtra-00319_HD.blp"
"320","7","0","0","0","0","0","0","15366","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00320_HD.blp"
"321","5","1","1","4","4","9","5","0","0","0","6169","6170","8985","6024","6173","0","0","0","0","CreatureDisplayExtra-00321_HD.blp"
"322","5","0","0","4","9","7","1","0","0","0","6174","0","3201","6175","4317","3472","0","0","0","CreatureDisplayExtra-00322_HD.blp"
"323","1","0","2","0","6","9","7","0","0","4270","0","0","5346","3755","0","0","0","0","0","CreatureDisplayExtra-00323_HD.blp"
"325","2","0","9","6","4","7","4","0","12520","10991","22174","22175","22176","13304","0","13305","0","0","0","CreatureDisplayExtra-00325_HD.blp"
"326","5","1","3","3","5","4","7","0","0","0","6187","6170","3050","3036","6173","0","0","0","0","CreatureDisplayExtra-00326_HD.blp"
"327","3","1","5","4","1","5","0","0","0","6188","0","3553","6189","6190","0","0","0","0","0","CreatureDisplayExtra-00327_HD.blp"
"328","1","0","0","2","10","0","6","15308","8847","6082","0","6049","8129","3066","0","8848","0","0","0","CreatureDisplayExtra-00328_HD.blp"
"329","3","0","2","4","3","1","6","0","0","0","6191","3418","6192","5387","6193","6194","0","0","0","CreatureDisplayExtra-00329_HD.blp"
"330","5","1","0","0","7","8","2","0","0","6195","6196","5670","6197","6198","6199","6200","0","0","0","CreatureDisplayExtra-00330_HD.blp"
"331","1","1","1","4","13","3","0","0","0","4640","0","4905","6074","4835","0","0","0","0","0","CreatureDisplayExtra-00331_HD.blp"
"332","3","0","1","7","0","7","3","15907","0","9918","0","0","2610","2486","0","3999","0","0","0","CreatureDisplayExtra-00332_HD.blp"
"333","6","0","11","4","1","1","7","0","0","6201","0","0","6202","6203","6204","6205","0","0","0","CreatureDisplayExtra-00333_HD.blp"
"334","1","0","3","1","4","2","8","0","0","6206","5864","4989","2656","4272","0","0","0","0","0","CreatureDisplayExtra-00334_HD.blp"
"335","5","1","4","8","8","6","1","0","0","10861","10698","0","9671","11480","0","16815","0","0","0","CreatureDisplayExtra-00335_HD.blp"
"336","3","0","1","2","0","2","4","15353","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00336_HD.blp"
"338","3","0","5","4","1","6","6","15320","7541","15362","15363","7224","12453","7255","0","7698","0","0","0","CreatureDisplayExtra-00338_HD.blp"
"339","3","0","2","4","0","1","7","15353","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00339_HD.blp"
"340","5","1","2","9","9","2","3","0","0","6213","6214","6215","6074","6024","0","0","0","0","0","CreatureDisplayExtra-00340_HD.blp"
"341","3","0","6","3","0","3","10","15353","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00341_HD.blp"
"342","3","0","1","5","0","5","1","15353","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00342_HD.blp"
"343","5","1","3","8","3","6","6","0","0","15435","5334","5788","6218","5463","0","0","0","0","0","CreatureDisplayExtra-00343_HD.blp"
"344","5","0","5","9","9","7","7","0","0","0","6219","0","5848","6220","0","0","0","0","0","CreatureDisplayExtra-00344_HD.blp"
"345","1","1","0","0","0","0","0","0","0","0","6221","4634","5652","5463","6224","3528","3865","0","0","CreatureDisplayExtra-00345_HD.blp"
"346","1","0","0","0","0","0","0","14964","7541","7223","0","7224","7225","7255","0","7698","6255","0","0","CreatureDisplayExtra-00346_HD.blp"
"347","1","0","1","5","4","2","2","0","0","6221","0","4634","5652","5463","6224","3528","3865","0","0","CreatureDisplayExtra-00347_HD.blp"
"348","10","0","13","0","10","1","0","0","0","4637","0","5461","6237","5463","0","0","0","0","0","CreatureDisplayExtra-00348_HD.blp"
"349","5","1","4","3","0","0","7","15319","0","0","6040","6041","6042","6136","6044","6045","3472","0","0","CreatureDisplayExtra-00349_HD.blp"
"351","10","1","13","0","11","0","0","0","0","12223","0","5867","5236","6242","0","6243","0","0","0","CreatureDisplayExtra-00351_HD.blp"
"354","5","0","3","1","0","0","8","15319","0","0","6040","6041","6042","6134","6044","6045","3472","0","0","CreatureDisplayExtra-00354_HD.blp"
"355","5","0","5","9","0","0","0","15319","0","0","6040","6041","6042","6134","6044","6045","3472","0","0","CreatureDisplayExtra-00355_HD.blp"
"356","5","0","2","3","0","0","0","15319","0","0","6040","6041","6042","6134","6044","6045","3472","0","0","CreatureDisplayExtra-00356_HD.blp"
"357","5","0","3","6","8","9","13","0","0","0","6040","6041","6042","6134","6044","6045","3472","0","0","CreatureDisplayExtra-00357_HD.blp"
"358","1","0","2","2","2","0","2","5817","5818","5819","5386","5679","4333","5387","0","5389","0","0","0","CreatureDisplayExtra-00358_HD.blp"
"359","5","1","4","7","3","9","2","0","0","6195","6196","5670","6197","6198","6199","6200","0","0","0","CreatureDisplayExtra-00359_HD.blp"
"360","3","0","1","5","3","1","0","0","0","5343","0","5344","1818","4586","0","0","0","0","0","CreatureDisplayExtra-00360_HD.blp"
"361","3","1","2","2","9","6","0","0","0","5733","0","5734","5735","5736","0","0","0","0","0","CreatureDisplayExtra-00361_HD.blp"
"364","2","0","7","7","1","1","5","0","0","6370","0","0","6362","6363","0","0","0","0","0","CreatureDisplayExtra-00364_HD.blp"
"365","2","0","0","2","5","3","0","0","0","11122","0","8149","10098","11123","0","11124","0","0","0","CreatureDisplayExtra-00365_HD.blp"
"366","3","0","2","6","5","2","6","0","0","6461","0","0","6462","6463","0","0","0","0","0","CreatureDisplayExtra-00366_HD.blp"
"367","3","0","1","5","10","8","0","0","0","6481","0","4633","6482","4623","0","0","0","0","0","CreatureDisplayExtra-00367_HD.blp"
"368","3","0","1","8","2","8","5","0","0","6048","0","0","6050","8262","6052","0","0","0","0","CreatureDisplayExtra-00368_HD.blp"
"369","4","1","5","1","5","2","0","0","0","7172","7173","6559","7174","2373","3406","5332","0","0","0","CreatureDisplayExtra-00369_HD.blp"
"370","1","1","1","3","14","5","4","0","0","5727","0","5728","2311","5489","0","0","0","0","0","CreatureDisplayExtra-00370_HD.blp"
"371","1","0","4","9","5","2","1","0","0","6177","0","3335","5782","5594","6178","6179","0","0","0","CreatureDisplayExtra-00371_HD.blp"
"372","4","1","3","5","2","7","4","0","0","0","5796","3335","8329","13927","6610","0","0","0","0","CreatureDisplayExtra-00372_HD.blp"
"373","5","0","2","2","9","1","5","0","0","0","3686","5670","7788","13940","0","0","0","0","0","CreatureDisplayExtra-00373_HD.blp"
"374","5","0","1","8","0","3","8","0","0","0","5625","5670","5626","13940","0","0","0","0","0","CreatureDisplayExtra-00374_HD.blp"
"375","4","0","2","8","3","5","4","0","0","6647","3278","0","5521","6648","6649","6650","0","0","0","CreatureDisplayExtra-00375_HD.blp"
"376","1","0","1","1","10","9","5","0","0","6653","0","0","4619","6654","0","0","0","0","0","CreatureDisplayExtra-00376_HD.blp"
"378","1","0","6","3","3","0","7","0","0","5857","0","5858","6059","6077","6078","6079","0","0","0","CreatureDisplayExtra-00378_HD.blp"
"379","3","0","6","7","6","7","6","3215","0","11437","3719","5865","7622","7623","0","0","0","0","0","CreatureDisplayExtra-00379_HD.blp"
"380","4","1","5","3","6","5","8","0","0","0","6662","6035","3065","3066","6083","6084","0","0","0","CreatureDisplayExtra-00380_HD.blp"
"381","5","0","3","5","0","0","4","15319","0","0","6040","6041","6042","6043","6044","6045","3472","0","0","CreatureDisplayExtra-00381_HD.blp"
"382","6","0","4","3","0","1","3","5325","0","4640","0","5372","3179","4307","0","0","0","0","0","CreatureDisplayExtra-00382_HD.blp"
"383","3","0","6","0","7","7","0","0","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00383_HD.blp"
"384","4","0","1","1","2","0","1","0","0","6695","2564","0","5236","703","2561","6696","0","0","0","CreatureDisplayExtra-00384_HD.blp"
"385","5","0","5","9","0","0","0","15293","0","4635","0","5725","5601","5463","0","5268","0","0","0","CreatureDisplayExtra-00385_HD.blp"
"386","5","0","1","4","7","9","7","0","0","0","3686","5670","7788","13940","0","0","0","0","0","CreatureDisplayExtra-00386_HD.blp"
"387","3","1","1","6","6","3","0","0","0","0","5367","5368","5369","5370","0","0","0","0","0","CreatureDisplayExtra-00387_HD.blp"
"388","4","1","2","2","6","2","8","0","5678","0","6029","0","6030","6031","6032","6033","0","0","0","CreatureDisplayExtra-00388_HD.blp"
"389","4","1","6","8","4","6","1","0","6910","6800","6801","0","6802","6803","6804","6805","0","0","0","CreatureDisplayExtra-00389_HD.blp"
"390","4","0","3","7","4","5","3","0","0","6815","6816","0","3078","2990","3605","6021","0","0","0","CreatureDisplayExtra-00390_HD.blp"
"391","4","1","8","6","4","3","3","0","5678","0","6029","0","6030","6031","6032","6033","0","0","0","CreatureDisplayExtra-00391_HD.blp"
"392","4","0","2","2","4","4","2","0","0","6824","3888","0","5479","5868","6825","6826","0","0","0","CreatureDisplayExtra-00392_HD.blp"
"393","3","0","2","3","2","7","8","0","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00393_HD.blp"
"394","4","1","6","7","0","2","4","0","0","0","6848","4315","6849","13927","6610","0","0","0","0","CreatureDisplayExtra-00394_HD.blp"
"395","4","0","1","1","6","2","3","0","0","0","4100","6035","6865","6866","6867","6868","0","0","0","CreatureDisplayExtra-00395_HD.blp"
"396","3","0","8","3","0","5","3","15353","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00396_HD.blp"
"397","3","0","4","5","0","1","2","15353","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00397_HD.blp"
"398","3","0","1","0","7","6","4","0","0","7658","7674","6035","6127","7675","0","0","0","0","0","CreatureDisplayExtra-00398_HD.blp"
"399","3","0","2","8","0","9","4","15353","0","0","6034","6035","6127","6037","6038","6039","0","0","0","CreatureDisplayExtra-00399_HD.blp"
"400","4","1","6","5","1","4","3","0","0","4305","6908","0","6882","6909","0","0","0","0","0","CreatureDisplayExtra-00400_HD.blp"
